,Title,Album,Artist,Duration (ms),Rating,Play Count,Removed
0,Main Chowdhuri Baldeb (Dialogues),Dilwale Dulhania Le Jayenge (Original Motion Picture Soundtrack),Amrish Puri,65000,1,0,
0,Main Hoon Na (Remix),Main Hoon Na,Ranjit Barot,150000,1,0,
0,Main Hoon Na(Sad),Main Hoon Na,Abhijeet,255000,0,2,
0,Main Hoon Na,Main Hoon Na,Sonu Nigam,361000,0,4,
0,Main Hoon Saath Tere (Shaadi Mein Zaroor Aana),Shaadi Mein Zaroor Aana,Arijit Singh,280000,0,0,
0,Main Hoon Saath Tere Feat. Shivangi Bhayana (Shaadi Mein Zaroor Aana),Shaadi Mein Zaroor Aana,Shivangi Bhayana,263000,0,2,
0,Main Kaun Hoon (Secret Superstar),Secret Superstar,Meghna Mishra,225000,5,18,
0,Main Kya Karoon,Barfi! (Original Motion Picture Soundtrack),Pritam,270000,5,12,
0,Main Rang Sharbaton Ka Reprise,Phata Poster Nikhla Hero,Arijit Singh,277000,0,3,
0,Main Rang Sharbaton Ka,Phata Poster Nikhla Hero,Atif Aslam,263000,0,7,
0,Main Tera Boyfriend,Raabta,Arijit Singh,276000,0,2,
0,Main Yahan Tumhe Apni Dulhan (Dialogues),Dilwale Dulhania Le Jayenge (Original Motion Picture Soundtrack),Anupam Kher,31000,1,0,
0,Mainu Tere Naal (Punjabi Soul Mix),Murder (Original Motion Picture Soundtrack),Najam Sheraz,345000,0,0,
0,Makkhan Malai,Luv Shuv Tey Chicken Khurana,Amit Trivedi,262000,0,1,
0,Malang,Dhoom 3,"Siddharth Mahadevan,Shilpa Rao",273000,0,0,
0,Malhari,Bajirao Mastani,Vishal Dadlani,244192,5,16,
0,Mamta Se Bhari (Baahubali - The Beginning),Baahubali - The Beginning,Bombay Jayashri,229000,0,0,
0,Man in the Mirror (2003 Edit),Number Ones,Michael Jackson,303000,0,6,
0,Man in the Mirror (2012 Remaster),Bad (Remastered),Michael Jackson,318000,0,0,
0,Man in the Mirror (Remastered Version),Michael Jackson&#39;s This Is It,Michael Jackson,319000,0,0,Yes
0,Manchala,Hasee Toh Phasee (Original Motion Picture Soundtrack),Vishal &amp; Shekhar,227000,0,1,
0,Mangalayam,Saathiya,"Kk,Shaan, Kunal, Sreenivas",104000,0,1,
0,Manja,Kai Po Che,Amit Trivedi,217103,5,14,
0,Manmarziyan,Lootera,Amit Trivedi,250000,5,24,
0,Manmauji,Gangs Of Wasseypur,Saurabh Shrivastav,173000,0,2,
0,Mann Kasturi,Masaan,Amit Kilam,437000,0,1,
0,Mann Ki Lagan,Sufis At The Cinema - 50 years Of Bollywood Qawwali and Sufi Song 1958 - 2007,Rahat Fateh Ali Khan,292000,5,11,
0,Mann Kunto Maula - Classical,Gunday,"Altamash Faridi,Shadab Faridi",311000,0,1,
0,Mann Kunto Maula,Gunday,"Altamash Faridi,Shadab Faridi",285000,0,2,
0,Mann Mohanaa,Jodhaa Akbar,Bela Shende,410906,0,0,
0,Mannat (Reprise),Daawat-e-Ishq,"Shreya Ghoshal,Sonu Nigam",178000,0,1,
0,Mannat,Daawat-e-Ishq,"Keerthi Sagathia,Shreya Ghoshal,Sonu Nigam",300000,0,1,
0,Manohari (Baahubali - The Beginning),Baahubali - The Beginning,"Divya Kumar, Neeti Mohan",216000,5,14,
0,Manwa Laage,Happy New Year,Arijit Singh,272000,0,2,
0,Manzar Naya,Rock On 2,Farhan Akhtar,209000,0,3,
0,Maqbool Hai (Love Per Square Foot),Love Per Square Foot,Altamas Faridi,310000,0,0,
0,March Of The Meanies (Remastered),Yellow Submarine (Remastered),George Martin,139000,0,1,
0,Marghat,Rock @ Coke Studio India,Clinton Cerejo,525000,0,0,
0,Marghat,Coke Studio India Season 3: Episode 3,Clinton Cerejo,525000,0,0,
0,Masakali,Delhi-6,Mohit Chauhan,288000,5,25,
0,Masha-Allah,Saawariya (Original Motion Picture Soundtrack),Kunal Ganjawala,328000,0,0,
0,Mast Magan,2 States,Chinmayi Sripada,280000,5,9,
0,Masti Ki Paathshala,Rang De Basanti (Original Motion Picture Soundtrack),A.R. Rahman,219000,5,16,
0,Maston Ka Jhund,Bhaag Milkha Bhaag (Original Motion Picture Soundtrack),Shankar Ehsaan Loy,274000,0,7,
0,Mat Aazma Re,Murder 3 (Original Motion Picture Soundtrack),Pritam,251000,0,0,
0,Matargashti,Tamasha,Mohit Chauhan,328000,5,15,
0,Matru Ki Bijlee Ka Mandola,Matru Ki Bijlee Ka Mandola (Original Motion Picture Soundtrack),Vishal Bhardwaj,230000,0,4,
0,Mauja Hi Mauja (Remix By Bunty Rajput),Jab We Met,Mika Singh,268000,0,0,
0,Mauja Hi Mauja,Jab We Met,Mika Singh,245000,0,1,
0,Maula Maula (Remix By Abhijit Vaghani),Singham,Kunal Ganjawala,225000,0,0,
0,Maula Maula,Singham,Kunal Ganjawala,244000,0,2,
0,Maula Mere Lele Meri Jaan,Chak De India,"Krishna,Salim Merchant",288000,0,3,
0,Maula Wa Sallim,OK Jaanu (Original Motion Picture Soundtrack),A.R. Ameen,192000,0,0,
0,Maula,Wazir,Javed Ali,400000,0,2,
0,Maula,Iqbal,Shriram Iyer,358000,0,0,
0,Maxwell&#39;s Silver Hammer (Remastered),Abbey Road (Remastered),The Beatles,207000,0,10,
0,MayyaÂ ,Guru (Original Motion Picture Soundtrack),Mariam Toller,362000,0,1,
0,Mean Mr Mustard (Remastered),Abbey Road (Remastered),The Beatles,66000,0,3,
0,Meer-E-Kaarwan,Lucknow Central,Amit Mishra,362000,5,2,
0,Meethi Boliyaan,Kai Po Che,Mili Nair,290951,5,16,
0,Meeting Place,Rockstar,Ranbir Kapoor,69000,0,6,
0,Mehndi Laga Ke Rakhna,Dilwale Dulhania Le Jayenge (Original Motion Picture Soundtrack),Lata Mangeshkar,286000,0,0,
0,Mera Intkam Dekhegi (Shaadi Mein Zaroor Aana),Shaadi Mein Zaroor Aana,Krishna Beuraa,180000,0,0,
0,Mera Intkam Dekhegi Feat. Anand Raj Anand (Shaadi Mein Zaroor Aana),Shaadi Mein Zaroor Aana,Krishna Beura,181000,1,0,
0,Mera Jahan,Taare Zameen Par,Adnan Sami,402000,0,5,
0,Mera Joota Hai Japani,Shree 420 (Original Motion Picture Soundtrack),Mukesh,268000,0,2,
0,Mera Mirza Sher Jawan,Mirzya - Dare To Love,Daler Mehndi,47000,0,1,
0,Mera Naam Mary,Brothers (Original Motion Picture Soundtrack),Ajay-Atul,311000,0,2,
0,Mera Yaar Mila De,Saathiya,A. R. Rahman,343000,0,1,
0,Mera Yaar,Bhaag Milkha Bhaag (Original Motion Picture Soundtrack),Shankar Ehsaan Loy,351000,0,4,
0,Mere Alibaba,Mera Naam Joker (Original Motion Picture Soundtrack),Sharada,232000,0,0,
0,Mere Bina Tu Duet,Phata Poster Nikhla Hero,Rahat Fateh Ali Khan,262000,0,1,
0,Mere Bina Tu,Phata Poster Nikhla Hero,Rahat Fateh Ali Khan,250000,0,1,
0,Mere Biwi Sa Milna Chor Do (Dialogues),Murder (Original Motion Picture Soundtrack),Asmit Patel,128000,1,1,
0,Mere Dholna,Bhool Bhulaiyaa,Shreya Ghoshal,404000,0,0,
0,Mere Gully Mein (feat. Naezy),Mere Gully Mein,DIVINE,182000,0,0,
0,Mere Haath Mein,Fanaa,"Sonu Nigam,Sunidhi Chauhan, Aamir Khan, Kajol",285000,0,3,
0,Mere Khwabon Ka,Jism (Original Motion Picture Soundtrack),Udit Narayan,277000,0,1,
0,Mere Khwabon Mein,Dilwale Dulhania Le Jayenge (Original Motion Picture Soundtrack),Lata Mangeshkar,256000,0,0,
0,Mere Maula,Khakee,Kailash Kher,290000,0,1,
0,Mere Miyan Gaye England,Rangoon,Rekha Bhardwaj,227000,0,0,
0,Mere Sang - Remix (Remix by: Julius Packiam),New York,Sunidhi Chauhan,355000,1,0,
0,Mere Sang,New York,Sunidhi Chauhan,388000,0,0,
0,Meri Aashiqui,Aashiqui 2,Palak Muchhal,266000,0,0,
0,Meri Pyaari Ammi (Secret Superstar),Secret Superstar,Meghna Mishra,328000,0,4,
0,Meter Down (Club Remix),Taxi No. 9211 (Original Motion Picture Soundtrack),Adnan Sami,181000,1,0,
0,Meter Down (Rock N Roll Mix),Taxi No. 9211 (Original Motion Picture Soundtrack),Adnan Sami,182000,1,0,
0,Meter Down,Taxi No. 9211 (Original Motion Picture Soundtrack),Adnan Sami,192000,0,1,
0,Milegi Milegi,Stree,Sachin-Jigar,153000,0,0,
0,Milk It,In Utero (20th Anniversary Remaster),Nirvana,234000,0,0,
0,Milne Hai Mujhse Aayi,Aashiqui 2,Arijit Singh,295000,0,1,
0,Mirza Se Darre Khuda,Mirzya - Dare To Love,Daler Mehndi,33000,0,0,
0,Mirzya Theme - Broken Arrows,Mirzya - Dare To Love,Shankar Ehsaan Loy,157000,0,6,
0,Mirzya,Mirzya - Dare To Love,Akhtar Chinnal,195000,0,0,
0,Misty Mountain Hop,Led Zeppelin IV (Remastered),Led Zeppelin,278000,0,1,
0,Mit Jaaye Gham (Dum Maaro Dum),Dum Maaro Dum,Anushka Manchanda,232000,0,1,
0,Mitra,Band Baaja Baaraat,"Amitabh Bhattacharya,Salim Merchant",242000,0,0,
0,Mitwa,Lagaan (Original Motion Picture Soundtrack),A.R. Rahman,407000,0,1,
0,Moby Dick (Intro/Outro Rough Mix),Led Zeppelin II (Deluxe Edition),Led Zeppelin,98000,1,0,
0,"Moby Dick (Live in Paris, 1969)",Led Zeppelin (Deluxe Edition),Led Zeppelin,561000,1,0,
0,Moby Dick,Led Zeppelin II (Deluxe Edition),Led Zeppelin,260000,0,0,
0,Moh Moh Ke Dhaage (Female),Dum Laga Ke Haisha,Monali Thakur,322000,0,2,
0,Moh Moh Ke Dhaage (Male),Dum Laga Ke Haisha,Papon,322000,0,9,
0,Mohabbat Buri Bimari (version 2),Bombay Velvet,Neeti Mohan,258847,5,11,
0,Mohabbat,Fanney Khan,Sunidhi Chauhan,243000,0,1,
0,Mohe Rang Do Laal,Bajirao Mastani,"Pandit Birju Maharaj, Shreya Ghoshal",231993,5,7,
0,Mohenjo Mohenjo,Mohenjo Daro,A.R. Rahman,381000,5,13,
0,Mohobbat Buri Bimari (version 1),Bombay Velvet,Shalmali Kholgade,195369,0,1,
0,Mohobbat Buri Bimari (version 3),Bombay Velvet,Shefali Alvares,259056,0,8,
0,Mon Amour,Kaabil,Vishal Dadlani,299000,0,1,
0,Money (Ugly),Ugly,Christopher Stanley,222000,0,1,
0,Money,The Dark Side of the Moon,Pink Floyd,382000,0,10,
0,Monobina (Gold),Gold,"Yasser Desai, Shashaa Tirupati, Monali Thakur, Farhad Bhiwandiwala",216000,5,15,
0,Monta Re,Lootera,Amitabh Bhattacharya,237000,0,6,
0,Moora (Morning),Gangs Of Wasseypur - 2,Deepak Kumar,336000,0,1,
0,Moora,Gangs Of Wasseypur - 2,Sneha Khanwalkar,312000,0,2,
0,Mor Bani Thanghat Kare (feat. Osman Mir),Ram-Leela (Original Motion Picture Soundtrack),Aditi Paul,238000,0,2,Yes
0,Mor Bani Thanghat Kare (Traditional),Goliyon Ki Raasleela Ram-leela,Osman Mir &amp; Aditi Paul,238576,0,1,
0,Mora Piya (Twilight Mix by Deep &amp; DJ Chantz),Raajneeti (Original Motion Picture Soundtrack),Aadesh Shrivastava,272000,1,0,
0,Mora Piya Mo Se Bolat Naahin (Trance Mix by Deep &amp; DJ Chantz),Raajneeti (Original Motion Picture Soundtrack),Aadesh Shrivastava,256000,0,2,
0,Mora Piya,Raajneeti (Original Motion Picture Soundtrack),Aadesh Shrivastava,344000,0,12,
0,Mother,The Wall,Pink Floyd,334000,0,5,
0,Motorwada,Luv Shuv Tey Chicken Khurana,Amit Trivedi,261000,5,6,
0,Motumaster (Iski Maa Agar Isse),Udaan,Amit Trivedi,315000,5,12,
0,Move Your Body Now (From &quot;Kismat Konnection&quot;),Kismat Konnection,"Shaan, Akriti Kakkar, Hard Kaur &amp; Suheil",243000,0,0,
0,Move Your Body Now (Remix),Kismat Konnection,Pritam,243000,1,1,
0,Move Your Body Now,Kismat Konnection,Pritam,244000,0,1,
0,Move Your Body(Remix By Dj Shane),Johnny Gaddaar,Dj Shane,265000,1,1,
0,Move Your Body,Johnny Gaddaar,Loy Mendonsa,210000,0,4,
0,Mubarakan (Title Track),Mubarakan,Juggy D,191000,0,1,
0,Mud Mud Ke Na Dekh Mud Mud Ke,Shree 420 (Original Motion Picture Soundtrack),Asha Bhosle,349000,0,1,
0,Muja Laga Kabhi Phone Nahi Karoge Tum (Dialogues),Murder (Original Motion Picture Soundtrack),Emraan Hashmi,65000,0,0,
0,Mujh Mein Tu,Special 26,M.M. Kareem,199000,0,2,
0,Mujh Mein Tu,Special 26,Keerthi Sagathia,263000,0,1,
0,Mujhe Chaand Pe Le Chalo,Sanju,Nikhita Gandhi,186000,5,12,
0,Mujhe Teri (Remix By Dipanjan Guha),Paathshaala,Hanif Shaikh,263000,1,0,
0,Mujhe Teri,Paathshaala,Hanif Shaikh,246000,0,0,
0,Mujhko Pehchaanlo (Remix By Ricardo Villalobos),Don 2,K.K.,291000,0,0,
0,Mujhko Pehchaanlo,Don 2,K.K.,203000,0,1,
0,Mumma Ki Parchai,Helicopter Eela (Original Motion Picture Soundtrack),Ronit Sarkar,246000,5,10,
0,Mundian To Bach Ke,Mundian To Bach Ke,Labh Janjua,247000,0,1,
0,"Munni Badnaam (Remix By Dj Megha,Jaggi)",Dabangg,Mamta Sharma,244000,1,0,
0,Munni Badnaam,Dabangg,Mamta Sharma,305000,0,0,
0,Murli Ki Taanon Si,Prem Ratan Dhan Payo,Shaan,89000,0,2,
0,Murshid Khele Holi,D-Day,Munawar Masoom,453000,0,0,
0,Musafir,Jagga Jasoos,Tushar Joshi,281000,0,3,
0,Mushkil Hai Apna Meil Priye,Mukkabaaz,"Rachita Arora , Brijesh Shandilya",354063,5,14,
0,Muskaanein Jhooti Hai,Talaash,Suman Sridhar,197000,5,10,
0,Muskurane (Romantic),Citylights (Original Motion Picture Soundtrack),Jeet Gannguli,334000,5,7,
0,Muskurane (Unplugged),Citylights (Original Motion Picture Soundtrack),Jeet Gannguli,299000,0,9,
0,Naak Pe Gussa,Bombay Velvet,"Neeti Mohan, Amit Trivedi",310047,0,11,
0,Naan Yen,Coke Studio India Season 3: Episode 1,A.R. Rahman,325000,0,0,
0,Naariyan,Coke Studio India Season 3: Episode 6,Amit Trivedi,359000,5,15,
0,Naav (Chadhti Lehrein Laang Na Paye),Udaan,Amit Trivedi,252000,5,9,
0,Nach Baliye,Bunty Aur Babli,"Shankar Mahadevan,Somya Raoh, Loy Mendonsa",362000,0,1,
0,Nachda,Phantom,Shahid Mallya,323000,0,0,
0,Nachde Ne Saare,Baar Baar Dekho Soundtrack,Jasleen Royal,194000,0,1,
0,Nachdi Phira (Secret Superstar),Secret Superstar,Meghna Mishra,255000,5,16,
0,Nadaan Parinde,Rockstar,A.R. Rahman,384000,5,33,
0,Nagada Nagada,Jab We Met,Sonu Nigam,228000,0,0,
0,Nagada Sang Dhol (feat. Osman Mir),Ram-Leela (Original Motion Picture Soundtrack),Shreya Ghoshal,273000,0,1,Yes
0,Nagada Sang Dhol,Goliyon Ki Raasleela Ram-leela,Shreya Ghoshal &amp; Osman Mir,273371,0,3,
0,Nagri Nagri (Manto),Manto,Shankar Mahadevan,208000,0,1,
0,Nahi Nahi Ma Kuch Nahi Janta Hu (Dialogues),Dilwale Dulhania Le Jayenge (Original Motion Picture Soundtrack),Shah Rukh Khan,595000,1,0,
0,Nahin Saamne Tu,Taal,Hariharan,363000,0,1,
0,Naina (Hunterrr),Hunterrr,Khamosh Shah,338000,0,0,
0,Naina Banjare (Pataakha),Pataakha,Arijit Singh,211000,5,10,
0,Naina Da Kya Kasoor (Andhadhun),Naina Da Kya Kasoor (Andhadhun),Amit Trivedi,210000,5,30,
0,Naina Da Kya Kasoor (Electronic) (Andhadhun),Andhadhun,Amit Trivedi,228000,1,2,
0,Naina Milaike,Saathiya,"Sadhana Sargam,Madhushree",315000,0,0,
0,Naina,Omkara,Vishal Bhardwaj,411689,5,9,
0,Naina,Dangal,Arijit Singh,225000,5,10,
0,Naina,Khoobsurat,Sona Mohapatra,225000,0,0,
0,Naino Ne Baandhi (Gold),Gold,"Yasser Desai, Arko",241000,0,1,
0,Nainowale Ne,Padmaavat,Neeti Mohan,175000,0,4,
0,Nakhriley,Kill Dil,"Mahalakshmi Iyer, Gulzar,Shankar Mahadevan, Ali Zafar",313000,0,1,
0,Namak,Omkara,Vishal Bhardwaj,414955,0,0,
0,Nanga Punga Dost,Pk,Shreya Ghoshal,286000,0,1,
0,Nashe Si Chadh Gayi,Befikre,Arijit Singh,237000,0,1,
0,Naughty Billo,Phillauri,Diljit Dosanjh,181000,0,0,
0,Nayan Tarse &amp; Badra Bahaar,Bollywood Unplugged,Amit Trivedi,446000,5,15,
0,Nayan Tarse,Dev D,Amit Trivedi,187000,5,33,
0,Nazar Na Lag Jaaye,Stree,Sachin-Jigar,206000,0,0,
0,Nazdeekiyaan,Shaandaar,Neeti Mohan &amp; Nikhil Paul George,206497,0,1,
0,Nazm Nazm (Bareilly Ki Barfi),Barielly Ki Barfi,Arko,226000,0,0,
0,Nazm Nazm feat. Ayushmann Khurrana (Bareilly Ki Barfi),Barielly Ki Barfi,Ayushmann Khurrana,194000,0,0,
0,Nazm Nazm feat. Sumedha Karmahe (Bareilly Ki Barfi),Barielly Ki Barfi,Sumedha Karmahe,241000,0,0,
0,Nazrein Milaana Nazrein Churaana,Jaane Tu... Ya Jaane Na,Satish Chakravarthy,234000,5,17,
0,Nee Thoreda Ghaligeyali,Lucia,"Ananya Bhat, Udit Haritas",259000,0,4,
0,Neele Neele Ambar Par (From &quot;Kalaakaar&quot;) (Male Version),MasterWorks - Kishore Kumar,Kishore Kumar,320000,0,4,
0,New York Theme - Instrumental,New York,Julius Packiam,189000,1,0,
0,Ni Main Samajh Gayi,Taal,Sukhwinder singh,273000,0,0,
0,Nichod De (Ugly),Ugly,"Bharka Swaroop Saxena, GV Prakash Kumar",243000,0,1,
0,Night Flight,Physical Graffiti (Remastered),Led Zeppelin,218000,0,0,
0,Night Flight,Physical Graffiti,Led Zeppelin,216000,0,0,
0,Nindaraan Diyaan,Blackmail,Amit Trivedi,328000,5,24,
0,Nit Khair Manga,Raid,Rahat Fateh Ali Khan,228000,0,1,
0,No Quarter,Mothership (Remastered),Led Zeppelin,422000,0,1,
0,No Quarter,Houses Of The Holy (Remastered),Led Zeppelin,422000,0,0,
0,"No Woman, No Cry (Live At The Lyceum, London/1975)",Legend,Bob Marley &amp; The Wailers,428000,0,0,
0,Nobody Home,The Wall,Pink Floyd,203000,0,1,
0,Nobody&#39;s Fault But Mine,Mothership (Remastered),Led Zeppelin,388000,0,2,
0,Nomvula,Matru Ki Bijlee Ka Mandola (Original Motion Picture Soundtrack),Vishal Bhardwaj,100000,0,1,
0,Nonsense Ki Night,Happy New Year,Mika Singh,182000,0,1,
0,Noor E Khuda,My Name Is Khan (Original Motion Picture Soundtrack),Shankar Ehsaan Loy,397000,0,1,
0,Noor,Delhi-6,Amitabh Bachchan,49000,0,1,
0,Not Now John,The Final Cut,Pink Floyd,301000,0,0,
0,Now I&#39;m Here,Greatest Hits 1 &amp; 2,Queen,254000,0,0,
0,O Gujariya,Queen,Nikhil D&#39;souza,261000,5,12,
0,O Humdum Suniyo Re,Saathiya,"Kk,Shaan, Kunal, Pravin Mani",237000,5,17,
0,O Janewale Mud Ke Zara,Shree 420 (Original Motion Picture Soundtrack),Lata Mangeshkar,127000,1,0,
0,O Meri Jaan,Tum Mile (Original Motion Picture Soundtrack),Pritam,297000,0,2,
0,O Paalanhaare,Lagaan (Original Motion Picture Soundtrack),A.R. Rahman,318000,0,0,
0,O Rahi Re,Luck By Chance,Shankar Mahadevan,259000,5,17,
0,O Rangrez,Bhaag Milkha Bhaag (Original Motion Picture Soundtrack),Shankar Ehsaan Loy,385000,0,0,
0,O Re Manwa (Secret Superstar),Secret Superstar,Meghna Mishra,220000,0,2,
0,O Re Piya,Doorie,Atif Aslam,272000,0,3,
0,O Rey Chhori,Lagaan (Original Motion Picture Soundtrack),A.R. Rahman,359000,0,1,
0,O Saathi Re,Omkara,Vishal Bhardwaj,330527,0,0,
0,O Saiyyan,Agneepath,Ajay-Atul,278000,0,3,
0,O Womaniya (Live),Gangs Of Wasseypur,Khushboo Raaj,289000,0,1,
0,Octopus&#39;s Garden (Remastered),Abbey Road (Remastered),The Beatles,170000,0,6,
0,Offline,Con.Fi.Den.Tial,Diljit Dosanjh,197000,0,0,
0,Offo,2 States,Aditi Singh Sharma,213000,0,2,
0,Oh Bhai Re (Andhadhun),Andhadhun,"Shadab Faridi, Altamash Faridi",205000,5,36,
0,Oh! Darling (Remastered),Abbey Road (Remastered),The Beatles,207000,0,11,
0,Ok Jaanu Title Track,OK Jaanu (Original Motion Picture Soundtrack),Srinidhi Venkatesh,206000,0,3,
0,Om Shanti Om (Medley Mix)[Remix By Jackie V],Om Shanti Om,Shreya Ghoshal,366000,1,0,
0,Om Shanti Om,Om Shanti Om,Vishal-Shekhar,56000,0,7,
0,Omkara,Omkara,Vishal Bhardwaj,324963,5,12,
0,On A Plain,Nevermind,Nirvana,194000,0,1,
0,On the Run,The Dark Side of the Moon,Pink Floyd,225000,0,8,
0,One After 909 (Remastered),Let It Be (Remastered),The Beatles,174000,0,0,
0,One Love / People Get Ready (Medley),Legend,Bob Marley &amp; The Wailers,172000,0,0,
0,One More Chance,Number Ones,Michael Jackson,229000,0,0,
0,One of My Turns,The Wall,Pink Floyd,216000,0,2,
0,One of the Few,The Final Cut,Pink Floyd,77000,0,0,
0,One Side,One Side,DIVINE,161000,5,8,
0,One Two Three Four (Get On The Dance Floor),Chennai Express,Vishal Dadlani,228000,1,1,
0,One Vision (Short Version),Greatest Hits 1 &amp; 2,Queen,242000,0,0,
0,Only A Northern Song (Remastered),Yellow Submarine (Remastered),The Beatles,204000,0,1,
0,Ooh La La (Dhol Mix)[Remix By Dj A-Myth],The Dirty Picture,Bappi Lahiri,249000,1,0,
0,Ooh La La,The Dirty Picture,Bappi Lahiri,256000,0,6,
0,Out On The Tiles,Led Zeppelin III (Remastered),Led Zeppelin,247000,0,0,
0,Outside the Wall,The Wall,Pink Floyd,104000,0,2,
0,Over The Hills And Far Away,Mothership (Remastered),Led Zeppelin,290000,0,0,
0,Over The Hills And Far Away,Houses Of The Holy (Remastered),Led Zeppelin,290000,0,0,
0,Oye Boy Charlie,Matru Ki Bijlee Ka Mandola (Original Motion Picture Soundtrack),Vishal Bhardwaj,344000,0,4,
0,Oye Lucky (Remix By Dj A-Myth),Oye Lucky Lucky Oye,Amitosh Nagpal,229000,1,0,
0,Oye Lucky,Oye Lucky Lucky Oye,Amitosh Nagpal,239000,0,0,
0,O&#39; Mama (Acoustic),7 Khoon Maaf,Vishal Bhardwaj,110000,0,2,
0,O&#39; Mama,7 Khoon Maaf,Vishal Bhardwaj,294000,0,1,
0,O&#39;Meri Laila (Laila Majnu),Laila Majnu,"Atif Aslam, Jyotica Tangri",281000,5,8,
0,O&#39;Meri Laila - Radio Version (Laila Majnu),Laila Majnu,Joi Barua,191000,1,0,
0,P.Y.T. (Pretty Young Thing),Thriller,Michael Jackson,239000,0,1,
0,Paani Ka Raasta,Raman Raghav 2.0,Siddharth Basrur,241000,5,14,
0,Paani,Iqbal,Suresh Wadkar,266000,0,2,
0,Paathshaala (Theme),Paathshaala,Hanif Shaikh,127000,1,0,
0,Paathshaala - Khushnuma,Paathshaala,Vishal Dadlani,204000,0,0,
0,Paathshala - Be a Rebel,Rang De Basanti (Original Motion Picture Soundtrack),A.R. Rahman,189000,0,2,
0,Paayaliya,Dev D,Shruti Pathak,352000,5,24,
0,Padhoge Likhoge,M.S.Dhoni - The Untold Story,Ananya Nanda,187000,0,2,
0,Pain Ft. Kaater,Con.Fi.Den.Tial,Diljit Dosanjh,173000,0,0,
0,Paintra,Mukkabaaz,"Nucleya , DIVINE",232228,5,25,
0,Paiyada,Coke Studio India Season 3: Episode 2,Ram SampathÂ ,467000,0,0,
0,Pal Pal Hai Bhaari (Flute),Swades,Vijay Prakash,218000,1,1,
0,Pal Pal Hai Bhaari,Swades,Vijay Prakash,408000,0,1,
0,Pal Pal Har Pal,Lage Raho Munna Bhai,Sonu Nigam,273000,5,11,
0,Palat - Tera Hero Idhar Hai (Remix),Main Tera Hero,Arijit Singh,156000,1,1,
0,Palat - Tera Hero Idhar Hai,Main Tera Hero,Arijit Singh,270000,0,2,
0,Pallo Latke (Shaadi Mein Zaroor Aana),Shaadi Mein Zaroor Aana,"Jyotica Tangri, Yasser Desai, Fazilpuria",296000,0,1,
0,Pandeyjee Seeti (Remix By Friedbrainmusic.Com),Dabangg 2,Mamta Sharma,269000,1,0,
0,Pandeyjee Seeti,Dabangg 2,Mamta Sharma,257000,0,2,
0,Panehhi Bole (Baahubali - The Beginning),Baahubali - The Beginning,"M.M. Kreem, Palak Muchhal",259000,0,0,
0,Paniyon Sa,Satyameva Jayate,Atif Aslam,236000,0,1,
0,Pankhon Ko,Rocket Singh - Salesman Of The Year,Salim Merchant,232000,0,1,
0,Papa (Ugly),Ugly,Shilpa Rao,196000,0,1,
0,Pappi Le Loon (Veere Di Wedding),Veere Di Wedding,"Sunidhi Chauhan, Shashwat Sachdev",173000,0,3,
0,Pappu Can&#39;t Dance (Remix By Krishna Chetan),Jaane Tu... Ya Jaane Na,Satish Chakravarthy,204000,1,1,
0,Pappu Can&#39;t Dance,Jaane Tu... Ya Jaane Na,Satish Chakravarthy,264000,0,4,
0,Parade De La Bastille,Tamasha,A.R. Rahman,221000,0,2,
0,Paranoid Eyes,The Final Cut,Pink Floyd,221000,0,0,
0,Parde Ke Peeche,Bluff Master (Original Motion Picture Soundtrack),Trickbaby,217000,0,0,
0,Pardesi,Dev D,Tochi Raina,238000,5,23,
0,Pardesi,Bollywood Unplugged,Amit Trivedi,285000,0,6,
0,Pardesiya,Soorma (Original Motion Picture Soundtrack),Shankarâ€“Ehsaanâ€“Loy,297000,5,18,
0,Pareshaan (Remix),Ishaqzaade (Original Motion Picture Soundtrack),Amit Trivedi,269000,1,2,
0,Pareshaan,Ishaqzaade (Original Motion Picture Soundtrack),Amit Trivedi,292000,5,16,
0,Pari,Saawariya (Original Motion Picture Soundtrack),Kunal Ganjawala,319000,0,1,
0,Parinda (Search),Jab Harry Met Sejal (Original Motion Picture Soundtrack),Tochi Raina,256000,0,1,
0,Parinda,Jab Harry Met Sejal (Original Motion Picture Soundtrack),Pritam,192000,0,1,
0,Party On My Mind - Remix (Remix),Race 2,Â KK,221000,1,1,
0,Party On My Mind,Race 2,Â KK,222000,0,1,
0,Parwah Nahin,M.S.Dhoni - The Untold Story,Siddharth Basrur,242000,0,1,
0,Pashmeena (Fitoor),Fitoor,Amit Trivedi,283000,5,28,
0,Pataakha,Pataakha,Vishal BhardwajÂ ,217000,5,9,
0,Patakha Guddi (Male Version),Highway,A.R. Rahman,357000,0,4,
0,Patakha Guddi,Highway,Jyoti Nooran,285000,5,12,
0,Patola,Blackmail,Guru Randhawa,184000,0,2,
0,Peer Jalani,Coke Studio India Season 3: Episode 3,Clinton Cerejo,359000,0,0,
0,Pehli Baar (Dhadak),Dhadak,Ajay Gogavale,315000,0,1,
0,Pehli Baar Mohabbat (Remix),Kaminey,Mohit Chauhan,269000,1,1,
0,Pehli Baar Mohabbat,Kaminey,Mohit Chauhan,321000,5,15,
0,Pehli Baar,Dil Dhadakne Do,Siddharth Mahadevan,263000,0,0,
0,Pehli Nazar Mein,Race (Original Motion Picture Soundtrack),Atif Aslam,308000,5,14,
